id,blurb
1353243585,"This 1949 film is on flammable 35mm nitrate stock and deteriorating. 
Please help us preserve this classic comedy for Blu-ray release!"
1514254350,"A short musical comedy that follows a young HIBACHI CHEF's transformative journey through fame, his greatest failure, and...redemption?"
833611456,"A feature length comedy film titled, ""A Day in the Life."""
1677180482,A traditional vampire Christmas comedy.
1496650312,Clueless meets Black Mirror in this modern day retelling of a female Don Quixote through a social media lens.
81953160,"A tragicomedy about a woman, her family, the new neighbor and a possum."
1406371355,"The Date is about Zac and Polly, who went on a date together and seemed made for each other. But is it all that glitters gold?"
910557857,A short comedy film.
370672573,"A Christmas themed, comedic murder mystery with companion story book."
955245406,A whacky workplace comedy set in the fitness world.
1604920178,Widowed single-mom teams up with her daughter to find financial stability in an unconventional way; crashing funerals!
60891873,It's time to 10x this bish.
988353187,"Hello Backers,
""STAY ON IT"" is a song from my album which I intend to create a music video displaying overcoming events of life."
1169353035,Caleb Font 'Our last dance'. A beat/rhythm driven EP that will be inspired by Trap and Dembow and will do something never before heard.
1891409782,"Aspiring R&B Pop Artist, Inhyeon, is starting her debut single and album project."
2147173107,"A COMMERCIAL SINGLE and YOUTUBE MUSIC VIDEO FOR MY SONG ""LIKE THE WIND"""
335256944,Mi Primero EP Album
1394725424,"Mi primer EP, explotemos el talento mexicano en todas partes!"
1258178110,"As an actor and screenwriter who grew up in Aurora, I’ve noticed a lack of showcases for young artists, especially Neo-Soul musicians."
1252179281,"Hey Family! I'm hoping to release my debut EP, ""Kairos"" this year."
1992909749,Hello I am a producer/mc/writer that is putting together a album of unknown artists to bring back soul and passion in R&B and rap music
131194938,we are working on a new addition to music a 16 song project dedicated to bringing back real R&B SOUL with a twist of inspirational.
1974500418,"I'm working on my EP, and it is my debut project."
332657502,Help fund the NEW full length album from Sir Jeremy Green!
553179091,"Gabrielle Rossmer Gropman + Sonya Gropman, mother/daughter, are writing THE GERMAN JEWISH COOKBOOK w/ 100 recipes and cultural history."
624423391,"Just because Jen has a different kind of bun in the oven, you needn't miss out! She's hoping to publish all her Yummy recipes in a book"
824157971,<3 food but struggle with what to cook? Customized weekly meal plans based on your family's eating profile + convenient shopping lists.
1219147842,"A hardcover, coffee table-worthy, kitchen-ready cookbook exploring simple and delicious recipes inspired by coffee shop cuisine."
1000428719,"Finally! A cookbook for people who truly ""get"" the Gilmore way of life - an unofficial cookbook for the fans of Gilmore Girls."
638470335,"Healthy recipes by a world traveled foodie.  Amazing food, easy recipes.  Don't settle for looking great... look great naked!"
40329519,"An inspiring full-color, hardcover cookbook about a unique culinary heritage, told through a collection of delicious recipes & stories."
1932944315,Boom! Ever wonder how prisoners get crafty with their foods to make delicious meals? Prepare to concot tasty meals with cheap goods!
28905702,"Following up on the success of the first Crazy Dumplings cookbook, Crazy Dumplings II gets even crazier!"
332698433,"A website to effectively lose weight through a keto diet. It provides recipes, shopping lists, reviews, motivation, and more."
506976968,A food journal and an intuitive guide to cultivating a sustainable food practice filled with recipes + lifestyle tips.
364746447,The 100 budget recipe sequel to A Girl Called Jack; pre-order yours on Kickstarter to make this happen!
150672609,A mobile bookstore in a van bringing books to South Australian communities
1926686594,"The Berserkers, Death Comes for a Trophy Wife, and The Garden of Earthly Delights"
426527713,"Leggero come una piuma, profondo come l'oceano"
320757856,"Ein Buch aus zahlreichen Kurzgeschichten, welche Geschehnisse im zweiten Weltkrieg behandeln. Alle Geschichten sind wahre Begebenheiten"
1871341466,"Writing, working and publishing the Styleford - Novels."
1512173812,The true story about the Edgar Alla Poe's Death
530852962,"Dopo 1 anno di attività e 50.000 utenti attivi, sogniamo di creare una società e di sviluppare un ambizioso progetto editoriale."
1182141859,"Página web para publicar reseñas, escritos y colaboraciones con la finalidad de fomentar y promover la cultura de la lectura."
997707316,A Complete Guide to picking the MFA program that's right for you.
329234319,"A Creative Sanctuary, Workshop and Gallery Space for Established and Emerging Artists and Writers of All Ages"
2082655763,A Dark Fantasy Novel based on story that I wrote for Dungeons and Dragons session.
476079348,"Our aim is to create headspace for writers, actors or artists who need to regain their muse, providing the perfect creative environment"
1792953170,"Dedicated to the Discussion, Education and Celebration of all things FF"
2089124334,"If people were books, we could share our stories & connect through the words on our pages. These are their stories - hiStories."
956840736,"Help the Chambers brothers join their podcast to the brand new independent sports talk radio, the 365SPORTSCAST radio network!!"
1349355948,"A podcast discussing ""the super process behind super heroes"" - Interviews with comic writers, artists, publishers, and more!"
776210074,A 2-day Podcast Festival
1937485611,Orgullo Hispano is  radio show that aims to entertain and educate the Latin community.
1801293765,Preparing People for Pandemic and Seeking Health and Solutions
1300866533,A podcast shedding light on mental health issues and shredding stigma on mental health.
867982616,A podcast docuseries that focuses on innocent people whose innocence was proven and were exonerated after spending years in prison
1403188233,"Memphis Weirdos is a shortwave radio program curated in Memphis, Tennesee. We want to continue our broadcast efforts."
652322413,"LA VOZ debe seguir oyéndose porque es un programa caracterizado por la independencia, la veracidad y la defensa de la libertad."
637502241,"An audible exploration of one of Rome's greatest generals in the land of barbarians (sorry, Britain...)"
1311987812,"We're raising funds to re-open the Regis arts and entertainment venue, saving it from demolition."
522872307,"Independent, 2nd Run, Limited Release, and Classic Films."
1613853076,A Spiritual event that will bring in speakers and exhibitors on various subjects of Spirituality.
1026255854,"A Bradford based Company, hoping to hold onto their very own space to rehearse and crucially meet with local displaced communities."
